Timestamp, Field, Value
2015-11-16T17:34:22.633Z, NEOPI.132, "1"
2015-11-16T17:34:37.548Z, NEOPI.133, "1"
2015-11-16T17:34:45.206Z, NEOPI.134, "0"
2015-11-16T17:35:09.215Z, NEOPI.135, "4"
2015-11-16T17:35:22.212Z, NEOPI.136, "3"
2015-11-16T17:35:30.621Z, NEOPI.137, "4"
2015-11-16T17:35:38.896Z, NEOPI.138, "2"
2015-11-16T17:35:43.501Z, NEOPI.139, "4"
2015-11-16T17:35:49.773Z, NEOPI.140, "1"
2015-11-16T17:35:55.353Z, Balance.NEOPI.Page.6, True
2015-11-16T17:36:03.805Z, NEOPI.141, "3"
2015-11-16T17:36:20.640Z, NEOPI.143, "3"
2015-11-16T17:36:34.954Z, NEOPI.144, "0"
2015-11-16T17:36:48.185Z, NEOPI.145, "2"
2015-11-16T17:37:33.081Z, NEOPI.146, "3"
2015-11-16T17:38:25.754Z, NEOPI.148, "0"
2015-11-16T17:38:52.363Z, NEOPI.150, "3"
2015-11-16T17:39:14.766Z, NEOPI.147, 2
2015-11-16T17:39:18.425Z, NEOPI.149, "2"
2015-11-16T17:39:24.981Z, NEOPI.151, "1"
2015-11-16T17:39:38.728Z, NEOPI.142, "3"
2015-11-16T17:39:47.404Z, NEOPI.152, "3"
2015-11-16T17:40:08.826Z, NEOPI.153, "3"
2015-11-16T17:40:36.956Z, NEOPI.63, "2"
2015-11-16T17:40:56.003Z, NEOPI.154, 3
2015-11-16T17:41:02.699Z, NEOPI.155, "3"
2015-11-16T17:41:27.312Z, NEOPI.156, 1
2015-11-16T17:41:52.167Z, NEOPI.157, "1"
2015-11-16T17:41:59.309Z, NEOPI.158, "3"
2015-11-16T17:42:17.947Z, NEOPI.159, 1
2015-11-16T17:42:22.799Z, NEOPI.160, "3"
2015-11-16T17:42:28.241Z, Balance.NEOPI.Page.7, True
2015-11-16T17:42:31.826Z, NEOPI.161, "1"
2015-11-16T17:42:37.972Z, NEOPI.162, 1
2015-11-16T17:42:52.815Z, NEOPI.163, "1"
2015-11-16T17:42:59.755Z, NEOPI.164, "3"
2015-11-16T17:43:08.314Z, NEOPI.165, "3"
2015-11-16T17:43:27.317Z, NEOPI.166, "1"
2015-11-16T17:43:33.641Z, NEOPI.168, "0"
2015-11-16T17:43:39.364Z, NEOPI.167, "3"
2015-11-16T17:43:47.838Z, NEOPI.169, "3"
2015-11-16T17:43:57.966Z, NEOPI.170, "3"
2015-11-16T17:44:11.546Z, NEOPI.171, "1"
2015-11-16T17:44:23.376Z, NEOPI.172, "3"
2015-11-16T17:44:36.189Z, NEOPI.173, "2"
2015-11-16T17:44:40.193Z, NEOPI.174, "3"
2015-11-16T17:44:45.950Z, NEOPI.175, 1
2015-11-16T17:44:55.613Z, NEOPI.176, 1
2015-11-16T17:45:01.098Z, NEOPI.177, "3"
2015-11-16T17:45:09.833Z, NEOPI.178, 4
2015-11-16T17:45:17.438Z, NEOPI.179, "3"
2015-11-16T17:45:31.497Z, NEOPI.180, "3"
2015-11-16T17:45:38.025Z, Balance.NEOPI.Page.8, True
2015-11-16T17:45:43.026Z, NEOPI.181, "1"
2015-11-16T17:45:46.857Z, NEOPI.182, 3
2015-11-16T17:46:02.813Z, NEOPI.183, "1"
2015-11-16T17:46:11.111Z, NEOPI.184, 4
2015-11-16T17:46:19.981Z, NEOPI.185, "1"
2015-11-16T17:46:31.676Z, NEOPI.186, "1"
2015-11-16T17:46:36.831Z, NEOPI.187, "1"
2015-11-16T17:46:42.611Z, NEOPI.188, 4
2015-11-16T17:46:58.057Z, NEOPI.189, 1
2015-11-16T17:47:06.096Z, NEOPI.190, "1"
2015-11-16T17:47:22.146Z, NEOPI.191, "1"
2015-11-16T17:47:29.570Z, NEOPI.192, "0"
2015-11-16T17:47:44.252Z, NEOPI.193, "4"
2015-11-16T17:47:48.740Z, NEOPI.194, "3"
2015-11-16T17:47:53.620Z, NEOPI.195, 4
2015-11-16T17:48:16.335Z, NEOPI.196, "3"
2015-11-16T17:48:20.307Z, NEOPI.197, "3"
2015-11-16T17:48:29.533Z, NEOPI.198, "1"
2015-11-16T17:48:41.904Z, NEOPI.199, 2
2015-11-16T17:49:04.002Z, NEOPI.200, "3"
2015-11-16T17:49:06.598Z, Balance.NEOPI.Page.9, True
2015-11-16T17:49:13.429Z, NEOPI.201, "2"
2015-11-16T17:49:16.616Z, NEOPI.202, "1"
2015-11-16T17:49:25.408Z, NEOPI.203, "3"
2015-11-16T17:49:28.077Z, NEOPI.204, "3"
2015-11-16T17:49:35.702Z, NEOPI.205, "3"
2015-11-16T17:49:44.528Z, NEOPI.206, "1"
2015-11-16T17:49:50.050Z, NEOPI.207, "1"
2015-11-16T17:49:57.191Z, NEOPI.208, "0"
2015-11-16T17:50:04.415Z, NEOPI.209, "3"
2015-11-16T17:50:17.446Z, NEOPI.210, "3"
2015-11-16T17:50:21.933Z, NEOPI.211, "1"
2015-11-16T17:50:26.555Z, NEOPI.212, "3"
2015-11-16T17:50:35.265Z, NEOPI.213, "1"
2015-11-16T17:50:41.337Z, NEOPI.214, "3"
2015-11-16T17:50:53.000Z, NEOPI.215, "3"
2015-11-16T17:51:00.690Z, NEOPI.216, "1"
2015-11-16T17:51:10.234Z, NEOPI.217, "3"
2015-11-16T17:51:25.534Z, NEOPI.218, "3"
2015-11-16T17:51:43.019Z, NEOPI.220, "1"
2015-11-16T17:52:29.917Z, NEOPI.219, "2"
2015-11-16T17:52:31.064Z, NEOPI.Page, 11
2015-11-16T17:52:31.064Z, Balance.NEOPI.Page.10, True
2015-11-16T17:52:42.714Z, NEOPI.221, "1"
2015-11-16T17:52:59.148Z, NEOPI.222, "3"
2015-11-16T17:53:06.807Z, NEOPI.223, "3"
2015-11-16T17:53:10.979Z, NEOPI.224, 3
2015-11-16T17:53:19.011Z, NEOPI.225, 4
2015-11-16T17:53:27.324Z, NEOPI.226, 1
2015-11-16T17:53:34.336Z, NEOPI.227, "3"
2015-11-16T17:53:47.716Z, NEOPI.228, "2"
2015-11-16T17:54:01.964Z, NEOPI.229, "3"
2015-11-16T17:54:05.001Z, NEOPI.230, 2
2015-11-16T17:54:18.287Z, NEOPI.231, 1
2015-11-16T17:54:45.376Z, NEOPI.232, "1"
2015-11-16T17:55:01.577Z, NEOPI.233, "2"
2015-11-16T17:55:06.082Z, NEOPI.234, "0"
2015-11-16T17:55:13.356Z, NEOPI.235, "2"
2015-11-16T17:55:18.845Z, NEOPI.236, "3"
2015-11-16T17:55:21.114Z, NEOPI.237, "4"
2015-11-16T17:55:26.853Z, NEOPI.238, "0"
2015-11-16T17:55:36.097Z, NEOPI.239, "3"
2015-11-16T17:55:41.142Z, NEOPI.240, 3
2015-11-16T17:57:28.805Z, RMET.Practise, "panicked"
2015-11-16T17:57:49.313Z, RMET.Face01, "playful"
2015-11-16T17:58:26.596Z, RMET.Face02, "upset"
2015-11-16T17:58:58.984Z, RMET.Face03, "desire"
2015-11-16T17:59:16.230Z, RMET.Face04, "insisting"
2015-11-16T17:59:23.790Z, RMET.Face05, "worried"
2015-11-16T17:59:42.825Z, RMET.Face06, "fantasizing"
2015-11-16T18:00:23.944Z, RMET.Face07, "uneasy"
2015-11-16T18:00:52.485Z, RMET.Face08, "despondent"
2015-11-16T18:01:03.487Z, RMET.Face09, "preoccupied"
2015-11-16T18:02:06.847Z, RMET.Face10, "cautious"
2015-11-16T18:02:31.676Z, RMET.Face11, "regretful"
2015-11-16T18:02:53.377Z, RMET.Face12, "sceptical"
2015-11-16T18:03:09.903Z, RMET.Face13, "shy"
2015-11-16T18:03:21.704Z, RMET.Face14, "accusing"
2015-11-16T18:03:37.668Z, RMET.Face15, "contemplative"
2015-11-16T18:03:43.698Z, RMET.Face16, "thoughtful"
2015-11-16T18:04:14.095Z, RMET.Face17, "affectionate"
2015-11-16T18:04:21.801Z, RMET.Face18, "decisive"
2015-11-16T18:04:36.201Z, RMET.Face19, "tentative"
2015-11-16T18:04:41.770Z, RMET.Face20, "friendly"
2015-11-16T18:04:57.633Z, RMET.Face21, "fantasizing"
2015-11-16T18:05:07.904Z, RMET.Face22, "preoccupied"
2015-11-16T18:05:17.500Z, RMET.Face23, "defiant"
2015-11-16T18:05:31.855Z, RMET.Face24, "pensive"
2015-11-16T18:06:15.122Z, RMET.Face25, "incredulous"
2015-11-16T18:06:32.976Z, RMET.Face26, "shy"
2015-11-16T18:06:52.337Z, RMET.Face27, "cautious"
2015-11-16T18:07:06.445Z, RMET.Face28, "interested"
2015-11-16T18:07:18.977Z, RMET.Face29, "reflective"
2015-11-16T18:07:25.682Z, RMET.Face30, "flirtatious"
2015-11-16T18:07:40.228Z, RMET.Face31, "confident"
2015-11-16T18:07:52.513Z, RMET.Face32, "serious"
2015-11-16T18:08:08.083Z, RMET.Face33, "concerned"
2015-11-16T18:08:38.143Z, RMET.Face34, "distrustful"
2015-11-16T18:08:51.429Z, RMET.Face35, "nervous"
2015-11-16T18:08:53.420Z, RMET.Page, 36
2015-11-16T18:09:05.413Z, RMET.Definition, "indecisive"
2015-11-16T18:09:05.413Z, RMET.Definition.undefined, 45
2015-11-16T18:09:09.351Z, RMET.Face36, "suspicious"
2015-11-16T18:09:13.310Z, Balance.RMET.BalanceUpdate, True
2015-11-16T18:10:56.951Z, SI.1.play_count, 1
2015-11-16T18:11:27.391Z, SI.1.playing, False
2015-11-16T18:11:43.594Z, SI.1.initial_guess, "20"
2015-11-16T18:11:51.481Z, SI.1.initial_guess.timer, 7
2015-11-16T18:11:58.049Z, SI.1.after_average, "20"
2015-11-16T18:11:59.507Z, SI.1.after_average.timer, 22
2015-11-16T18:12:31.007Z, SI.2.initial_guess, "70"
2015-11-16T18:12:33.614Z, SI.2.initial_guess.timer, 2
2015-11-16T18:12:53.934Z, SI.2.after_average, "10"
2015-11-16T18:13:01.705Z, SI.2.after_average.timer, 2
2015-11-16T18:13:43.832Z, SI.3.initial_guess.timer, 3
2015-11-16T18:13:44.436Z, SI.3.initial_guess, "200"
2015-11-16T18:13:56.867Z, SI.3.after_average, "200"
2015-11-16T18:13:57.872Z, SI.3.after_average.timer, 16
2015-11-16T18:14:22.690Z, SI.4.initial_guess, "500"
2015-11-16T18:14:22.937Z, SI.4.initial_guess.timer, 15
2015-11-16T18:14:29.154Z, SI.4.after_average, "400"
2015-11-16T18:14:29.955Z, SI.4.after_average.timer, 23
2015-11-16T18:14:56.120Z, SI.5.initial_guess, "10"
2015-11-16T18:14:57.051Z, SI.5.initial_guess.timer, 13
2015-11-16T18:15:18.191Z, SI.5.after_average, "100"
2015-11-16T18:15:19.092Z, SI.5.after_average.timer, 8
2015-11-16T18:15:34.934Z, SI.6.initial_guess, "50"
2015-11-16T18:15:35.127Z, SI.6.initial_guess.timer, 17
2015-11-16T18:15:43.742Z, SI.6.after_average, "500"
2015-11-16T18:15:44.156Z, SI.6.after_average.timer, 21
2015-11-16T18:16:11.773Z, SI.7.initial_guess, "2000"
2015-11-16T18:16:15.240Z, SI.7.initial_guess.timer, 5
2015-11-16T18:16:23.372Z, SI.7.after_average, "700"
2015-11-16T18:16:24.267Z, SI.7.after_average.timer, 21
2015-11-16T18:16:47.347Z, SI.8.initial_guess, "1000"
2015-11-16T18:16:50.358Z, SI.8.initial_guess.timer, 6
2015-11-16T18:16:50.627Z, SI.Page, 23
2015-11-16T18:16:58.290Z, SI.8.after_average, "20000"
2015-11-16T18:17:20.457Z, SI.8.after_average.timer, 0
2015-11-16T18:18:52.212Z, MET.practise.A, "joyful"
2015-11-16T18:19:44.997Z, MET.practise.B, 8
2015-11-16T18:20:19.871Z, MET.67.A, "overwhelmed"
2015-11-16T18:20:38.771Z, MET.40.A, "embarrassed"
2015-11-16T18:20:52.811Z, MET.72.A, "relieved"
2015-11-16T18:20:58.403Z, MET.39.A, "angry"
2015-11-16T18:21:08.831Z, MET.26.A, "triumphant"
2015-11-16T18:21:19.102Z, MET.32.A, "adoring"
2015-11-16T18:21:23.614Z, MET.37.A, "cheerful"
2015-11-16T18:21:37.519Z, MET.74.A, "nostalgic"
2015-11-16T18:21:56.722Z, MET.77.A, "contemplative"
2015-11-16T18:22:01.459Z, MET.33.A, "satisfied"
2015-11-16T18:22:11.449Z, MET.40.B, 4
2015-11-16T18:22:16.680Z, MET.10.B, 8
2015-11-16T18:22:24.971Z, MET.54.B, 5
2015-11-16T18:22:30.743Z, MET.67.B, 1
2015-11-16T18:22:37.560Z, MET.79.B, 7
2015-11-16T18:22:46.571Z, MET.65.B, 3
2015-11-16T18:22:55.065Z, MET.68.B, 4
2015-11-16T18:22:58.834Z, MET.32.B, 7
2015-11-16T18:23:08.272Z, MET.73.B, 7
2015-11-16T18:23:12.435Z, MET.31.B, 7
2015-11-16T18:23:25.372Z, MET.29.A, "frustrated"
2015-11-16T18:23:39.300Z, MET.36.A, "touched"
2015-11-16T18:23:45.262Z, MET.81.A, "despaired"
2015-11-16T18:23:56.872Z, MET.18.A, "dejected"
2015-11-16T18:24:18.405Z, MET.48.A, "satisfied"
2015-11-16T18:24:27.270Z, MET.57.A, "joyful"
2015-11-16T18:24:32.568Z, MET.75.A, "pleading"
2015-11-16T18:24:44.617Z, MET.35.A, "pained"
2015-11-16T18:24:57.296Z, MET.76.A, "pained"
2015-11-16T18:25:06.836Z, MET.79.A, "heartbroken"
2015-11-16T18:25:17.141Z, MET.72.B, 6
2015-11-16T18:25:20.651Z, MET.48.B, 8
2015-11-16T18:25:25.657Z, MET.23.B, 7
2015-11-16T18:25:30.100Z, MET.35.B, 4
2015-11-16T18:25:33.521Z, MET.33.B, 7
2015-11-16T18:25:53.163Z, MET.80.B, 1
2015-11-16T18:26:01.094Z, MET.34.B, 6
2015-11-16T18:26:08.036Z, MET.36.B, 4
2015-11-16T18:26:12.749Z, MET.71.B, 6
2015-11-16T18:26:16.417Z, MET.77.B, 3
2015-11-16T18:26:22.110Z, MET.71.A, "fearful"
2015-11-16T18:26:30.895Z, MET.38.A, "hopeless"
2015-11-16T18:26:38.005Z, MET.63.A, "dreamy"
2015-11-16T18:26:46.050Z, MET.73.A, "excited"
2015-11-16T18:26:55.117Z, MET.60.A, "offended"
2015-11-16T18:27:00.247Z, MET.10.A, "grateful"
2015-11-16T18:27:05.309Z, MET.80.A, "pensive"
2015-11-16T18:27:10.270Z, MET.69.A, "agonized"
2015-11-16T18:27:15.007Z, MET.24.A, "embarassed"
2015-11-16T18:27:27.168Z, MET.62.A, "relieved"
2015-11-16T18:27:37.574Z, MET.82.B, 7
2015-11-16T18:27:43.548Z, MET.57.B, 8
2015-11-16T18:27:46.664Z, MET.9.B, 7
2015-11-16T18:27:51.501Z, MET.81.B, 7
2015-11-16T18:27:57.442Z, MET.61.B, 2
2015-11-16T18:28:01.334Z, MET.60.B, 6
2015-11-16T18:28:04.720Z, MET.76.B, 1
2015-11-16T18:28:08.703Z, MET.37.B, 8
2015-11-16T18:28:12.010Z, MET.63.B, 7
2015-11-16T18:28:15.352Z, MET.39.B, 3
2015-11-16T18:28:24.937Z, MET.61.A, "ecstatic"
2015-11-16T18:28:32.868Z, MET.9.A, "satisfied"
2015-11-16T18:28:37.705Z, MET.54.A, "unwilling"
2015-11-16T18:28:55.570Z, MET.21.A, "victorious"
2015-11-16T18:29:00.194Z, MET.31.A, "euphoric"
2015-11-16T18:29:08.879Z, MET.65.A, "grief-stricken"
2015-11-16T18:29:15.607Z, MET.23.A, "relaxed"
2015-11-16T18:29:20.602Z, MET.34.A, "agonized"
2015-11-16T18:29:35.530Z, MET.68.A, "bored"
2015-11-16T18:29:41.606Z, MET.82.A, "disillusioned"
2015-11-16T18:29:47.770Z, MET.38.B, 3
2015-11-16T18:29:57.299Z, MET.26.B, 3
2015-11-16T18:30:00.483Z, MET.74.B, 4
2015-11-16T18:30:03.891Z, MET.21.B, 4
2015-11-16T18:30:07.323Z, MET.62.B, 3
2015-11-16T18:30:11.755Z, MET.18.B, 6
2015-11-16T18:30:16.435Z, MET.75.B, 7
2015-11-16T18:30:21.486Z, MET.29.B, 6
2015-11-16T18:30:24.221Z, MET.69.B, 7
2015-11-16T18:30:27.538Z, MET.Page, 87
2015-11-16T18:30:37.495Z, MET.24.B, 2
2015-11-16T18:31:09.714Z, Circles1, "6"
2015-11-16T18:31:21.044Z, Circles2, "3"
2015-11-16T18:31:33.140Z, Circles3, "4"
2015-11-16T18:31:50.006Z, Circles4, "3"
2015-11-16T18:32:34.437Z, LOCS.1, 1
2015-11-16T18:32:45.532Z, LOCS.2, 0
2015-11-16T18:32:51.973Z, LOCS.3, 1
2015-11-16T18:32:55.577Z, LOCS.4, 0
2015-11-16T18:33:01.649Z, LOCS.5, 2
2015-11-16T18:33:12.711Z, LOCS.6, 3
2015-11-16T18:33:23.456Z, LOCS.7, 1
2015-11-16T18:33:45.279Z, LOCS.9, 1
2015-11-16T18:34:23.136Z, LOCS.10, 2
2015-11-16T18:34:32.405Z, LOCS.11, 3
2015-11-16T18:35:56.267Z, LOCS.8, 3
2015-11-16T18:36:13.120Z, LOCS.12, 2
2015-11-16T18:36:25.965Z, LOCS.14, 1
2015-11-16T18:36:35.300Z, LOCS.15, 1
2015-11-16T18:36:43.234Z, LOCS.16, 0
2015-11-16T18:36:47.756Z, LOCS.17, 0
2015-11-16T18:36:53.795Z, LOCS.18, 1
2015-11-16T18:37:01.286Z, LOCS.13, 2
2015-11-16T18:37:27.748Z, LOCS.19, 1
2015-11-16T18:37:34.905Z, LOCS.20, 1
2015-11-16T18:37:42.563Z, LOCS.21, 3
2015-11-16T18:37:59.898Z, LOCS.22, 2
2015-11-16T18:38:23.423Z, LOCS.23, 3
2015-11-16T18:38:33.954Z, LOCS.Page, 1
2015-11-16T18:38:42.312Z, LOCS.24, 2
2015-11-16T18:38:51.639Z, LOCS.25, 1
2015-11-16T18:39:01.080Z, LOCS.26, 3
2015-11-16T18:39:19.269Z, LOCS.27, 1
2015-11-16T18:39:43.291Z, LOCS.28, 1
2015-11-16T18:39:49.231Z, LOCS.29, 1
2015-11-16T18:39:53.716Z, LOCS.30, 2
2015-11-16T18:39:56.619Z, screen, 17
2015-11-16T18:39:56.619Z, Balance.Value, None
