Timestamp, Field, Value
2015-11-17T16:57:24.093Z, NEOPI.100, "4"
2015-11-17T16:57:25.191Z, Balance.NEOPI.Page.4, True
2015-11-17T16:57:32.451Z, NEOPI.101, "3"
2015-11-17T16:57:39.609Z, NEOPI.102, "1"
2015-11-17T16:57:44.481Z, NEOPI.103, "3"
2015-11-17T16:57:47.017Z, NEOPI.104, "4"
2015-11-17T16:57:51.655Z, NEOPI.105, "4"
2015-11-17T16:57:55.725Z, NEOPI.106, "3"
2015-11-17T16:57:58.528Z, NEOPI.107, "3"
2015-11-17T16:58:01.182Z, NEOPI.108, "4"
2015-11-17T16:58:05.837Z, NEOPI.109, "3"
2015-11-17T16:58:07.239Z, NEOPI.110, "3"
2015-11-17T16:58:11.176Z, NEOPI.111, "4"
2015-11-17T16:58:14.129Z, NEOPI.112, "0"
2015-11-17T16:58:17.249Z, NEOPI.113, "0"
2015-11-17T16:58:22.371Z, NEOPI.114, "3"
2015-11-17T16:58:35.134Z, NEOPI.115, "3"
2015-11-17T16:58:38.937Z, NEOPI.116, "3"
2015-11-17T16:58:41.257Z, NEOPI.117, "3"
2015-11-17T16:58:44.044Z, NEOPI.118, "4"
2015-11-17T16:58:47.947Z, NEOPI.119, "3"
2015-11-17T16:58:53.170Z, NEOPI.120, "3"
2015-11-17T16:58:55.382Z, Balance.NEOPI.Page.5, True
2015-11-17T16:59:00.277Z, NEOPI.121, "2"
2015-11-17T16:59:03.847Z, NEOPI.122, "4"
2015-11-17T16:59:15.393Z, NEOPI.123, "3"
2015-11-17T16:59:20.249Z, NEOPI.124, "1"
2015-11-17T16:59:22.635Z, NEOPI.125, "3"
2015-11-17T16:59:26.155Z, NEOPI.126, "1"
2015-11-17T16:59:29.157Z, NEOPI.127, "1"
2015-11-17T16:59:32.378Z, NEOPI.128, "4"
2015-11-17T16:59:35.882Z, NEOPI.129, "4"
2015-11-17T16:59:39.652Z, NEOPI.130, "1"
2015-11-17T16:59:47.593Z, NEOPI.131, "1"
2015-11-17T16:59:53.800Z, NEOPI.132, "1"
2015-11-17T16:59:58.138Z, NEOPI.133, "1"
2015-11-17T17:00:06.530Z, NEOPI.134, "1"
2015-11-17T17:00:12.302Z, NEOPI.135, "3"
2015-11-17T17:00:18.193Z, NEOPI.136, "3"
2015-11-17T17:00:26.235Z, NEOPI.137, "2"
2015-11-17T17:00:28.520Z, NEOPI.138, "3"
2015-11-17T17:00:33.309Z, NEOPI.139, "4"
2015-11-17T17:00:35.110Z, NEOPI.140, "3"
2015-11-17T17:00:36.766Z, Balance.NEOPI.Page.6, True
2015-11-17T17:00:42.384Z, NEOPI.141, "3"
2015-11-17T17:00:44.703Z, NEOPI.142, "3"
2015-11-17T17:00:46.806Z, NEOPI.143, "4"
2015-11-17T17:00:48.942Z, NEOPI.144, "1"
2015-11-17T17:00:58.085Z, NEOPI.145, "2"
2015-11-17T17:01:01.037Z, NEOPI.146, "1"
2015-11-17T17:01:02.556Z, NEOPI.147, "1"
2015-11-17T17:01:07.895Z, NEOPI.148, "0"
2015-11-17T17:01:17.705Z, NEOPI.149, "1"
2015-11-17T17:01:22.694Z, NEOPI.150, "3"
2015-11-17T17:01:27.415Z, NEOPI.151, "0"
2015-11-17T17:01:29.968Z, NEOPI.152, "4"
2015-11-17T17:01:35.224Z, NEOPI.153, "3"
2015-11-17T17:01:37.726Z, NEOPI.154, "4"
2015-11-17T17:01:44.851Z, NEOPI.155, "3"
2015-11-17T17:01:53.560Z, NEOPI.156, "2"
2015-11-17T17:02:06.456Z, NEOPI.157, "2"
2015-11-17T17:02:09.743Z, NEOPI.158, "4"
2015-11-17T17:02:14.315Z, NEOPI.159, 1
2015-11-17T17:02:18.886Z, NEOPI.160, "3"
2015-11-17T17:02:21.897Z, Balance.NEOPI.Page.7, True
2015-11-17T17:02:29.214Z, NEOPI.161, "1"
2015-11-17T17:02:37.840Z, NEOPI.162, "3"
2015-11-17T17:02:42.062Z, NEOPI.163, "3"
2015-11-17T17:02:45.898Z, NEOPI.164, "3"
2015-11-17T17:02:48.901Z, NEOPI.165, "3"
2015-11-17T17:02:58.328Z, NEOPI.166, "1"
2015-11-17T17:03:00.564Z, NEOPI.167, "1"
2015-11-17T17:03:06.503Z, NEOPI.168, "4"
2015-11-17T17:03:10.342Z, NEOPI.169, "3"
2015-11-17T17:03:17.517Z, NEOPI.170, 1
2015-11-17T17:03:21.652Z, NEOPI.171, "4"
2015-11-17T17:03:26.875Z, NEOPI.172, "3"
2015-11-17T17:03:30.996Z, NEOPI.173, "3"
2015-11-17T17:03:33.014Z, NEOPI.174, "3"
2015-11-17T17:03:38.971Z, NEOPI.175, "2"
2015-11-17T17:03:40.974Z, NEOPI.176, "2"
2015-11-17T17:03:43.776Z, NEOPI.177, "3"
2015-11-17T17:03:47.480Z, NEOPI.178, "4"
2015-11-17T17:03:49.849Z, NEOPI.179, "4"
2015-11-17T17:03:54.021Z, NEOPI.180, "3"
2015-11-17T17:03:55.463Z, Balance.NEOPI.Page.8, True
2015-11-17T17:04:02.179Z, NEOPI.181, "3"
2015-11-17T17:04:04.281Z, NEOPI.182, "4"
2015-11-17T17:04:09.437Z, NEOPI.183, "2"
2015-11-17T17:04:12.740Z, NEOPI.184, "4"
2015-11-17T17:04:19.063Z, NEOPI.185, "4"
2015-11-17T17:04:27.856Z, NEOPI.186, "3"
2015-11-17T17:04:30.425Z, NEOPI.187, "1"
2015-11-17T17:04:33.929Z, NEOPI.188, "4"
2015-11-17T17:04:36.930Z, NEOPI.189, 0
2015-11-17T17:04:40.386Z, NEOPI.190, "3"
2015-11-17T17:04:48.678Z, NEOPI.191, "1"
2015-11-17T17:04:52.061Z, NEOPI.192, 1
2015-11-17T17:05:01.542Z, NEOPI.193, "2"
2015-11-17T17:05:04.845Z, NEOPI.194, "3"
2015-11-17T17:05:06.162Z, NEOPI.195, "3"
2015-11-17T17:05:13.220Z, NEOPI.196, "1"
2015-11-17T17:05:18.042Z, NEOPI.197, "1"
2015-11-17T17:05:23.215Z, NEOPI.198, "2"
2015-11-17T17:05:24.899Z, NEOPI.199, "3"
2015-11-17T17:05:31.923Z, NEOPI.200, "2"
2015-11-17T17:05:33.428Z, Balance.NEOPI.Page.9, True
2015-11-17T17:05:37.546Z, NEOPI.201, "3"
2015-11-17T17:05:41.066Z, NEOPI.202, "1"
2015-11-17T17:05:44.604Z, NEOPI.203, "4"
2015-11-17T17:05:47.474Z, NEOPI.204, "4"
2015-11-17T17:05:51.293Z, NEOPI.205, "3"
2015-11-17T17:05:54.297Z, NEOPI.206, "3"
2015-11-17T17:05:57.718Z, NEOPI.207, "0"
2015-11-17T17:06:01.354Z, NEOPI.208, "0"
2015-11-17T17:06:04.407Z, NEOPI.209, "4"
2015-11-17T17:06:06.912Z, NEOPI.210, "3"
2015-11-17T17:06:12.249Z, NEOPI.211, "1"
2015-11-17T17:06:15.853Z, NEOPI.212, "3"
2015-11-17T17:06:19.341Z, NEOPI.213, "1"
2015-11-17T17:06:22.960Z, NEOPI.214, "4"
2015-11-17T17:06:26.948Z, NEOPI.215, "2"
2015-11-17T17:06:31.286Z, NEOPI.216, "1"
2015-11-17T17:06:36.787Z, NEOPI.217, 1
2015-11-17T17:06:42.064Z, NEOPI.218, "0"
2015-11-17T17:06:46.902Z, NEOPI.219, "2"
2015-11-17T17:06:51.191Z, NEOPI.220, "1"
2015-11-17T17:06:52.639Z, NEOPI.Page, 11
2015-11-17T17:06:52.639Z, Balance.NEOPI.Page.10, True
2015-11-17T17:07:04.654Z, NEOPI.221, "3"
2015-11-17T17:07:09.726Z, NEOPI.222, "1"
2015-11-17T17:07:12.747Z, NEOPI.223, "3"
2015-11-17T17:07:14.882Z, NEOPI.224, "4"
2015-11-17T17:07:17.752Z, NEOPI.225, "3"
2015-11-17T17:07:20.404Z, NEOPI.226, "1"
2015-11-17T17:07:24.459Z, NEOPI.227, "0"
2015-11-17T17:07:29.212Z, NEOPI.228, 3
2015-11-17T17:07:35.170Z, NEOPI.229, "3"
2015-11-17T17:07:37.339Z, NEOPI.230, "3"
2015-11-17T17:07:43.657Z, NEOPI.231, 3
2015-11-17T17:07:46.482Z, NEOPI.232, "4"
2015-11-17T17:07:49.586Z, NEOPI.233, 4
2015-11-17T17:07:52.455Z, NEOPI.234, "0"
2015-11-17T17:07:56.075Z, NEOPI.235, "3"
2015-11-17T17:07:59.495Z, NEOPI.236, "4"
2015-11-17T17:08:01.364Z, NEOPI.237, 4
2015-11-17T17:08:09.107Z, NEOPI.238, "0"
2015-11-17T17:08:19.684Z, NEOPI.239, "1"
2015-11-17T17:08:23.617Z, NEOPI.240, 3
2015-11-17T17:09:01.496Z, RMET.Practise, "panicked"
2015-11-17T17:09:11.453Z, RMET.Face01, "playful"
2015-11-17T17:09:27.956Z, RMET.Face02, "arrogant"
2015-11-17T17:09:34.279Z, RMET.Face03, "desire"
2015-11-17T17:09:44.775Z, RMET.Face04, "insisting"
2015-11-17T17:10:06.083Z, RMET.Face05, "worried"
2015-11-17T17:10:17.231Z, RMET.Face06, "fantasizing"
2015-11-17T17:10:36.491Z, RMET.Face07, "uneasy"
2015-11-17T17:10:47.224Z, RMET.Face08, "despondent"
2015-11-17T17:11:04.459Z, RMET.Face09, "preoccupied"
2015-11-17T17:11:15.596Z, RMET.Face10, "insisting"
2015-11-17T17:11:26.486Z, RMET.Face11, "terrified"
2015-11-17T17:11:33.956Z, RMET.Face12, "sceptical"
2015-11-17T17:11:44.317Z, RMET.Face13, "shy"
2015-11-17T17:11:59.988Z, RMET.Face14, "disappointed"
2015-11-17T17:12:14.669Z, RMET.Face15, "contemplative"
2015-11-17T17:12:19.653Z, RMET.Face16, "sympathetic"
2015-11-17T17:12:38.047Z, RMET.Face17, "affectionate"
2015-11-17T17:12:53.527Z, RMET.Face18, "decisive"
2015-11-17T17:13:00.198Z, RMET.Face19, "tentative"
2015-11-17T17:13:04.507Z, RMET.Face20, "friendly"
2015-11-17T17:13:31.147Z, RMET.Face21, "fantasizing"
2015-11-17T17:13:38.605Z, RMET.Face22, "preoccupied"
2015-11-17T17:13:45.254Z, RMET.Face23, "curious"
2015-11-17T17:13:53.658Z, RMET.Face24, "pensive"
2015-11-17T17:14:07.046Z, RMET.Face25, "incredulous"
2015-11-17T17:14:13.075Z, RMET.Face26, "hostile"
2015-11-17T17:14:22.368Z, RMET.Face27, "cautious"
2015-11-17T17:14:29.702Z, RMET.Face28, "interested"
2015-11-17T17:14:35.789Z, RMET.Face29, "reflective"
2015-11-17T17:14:43.034Z, RMET.Face30, "flirtatious"
2015-11-17T17:14:50.122Z, RMET.Definition.undefined, 20
2015-11-17T17:15:04.893Z, RMET.Face31, "ashamed"
2015-11-17T17:15:06.129Z, RMET.Definition, ""
2015-11-17T17:15:10.720Z, RMET.Face32, "alarmed"
2015-11-17T17:15:15.287Z, RMET.Face33, "concerned"
2015-11-17T17:15:20.766Z, RMET.Face34, "baffled"
2015-11-17T17:15:30.869Z, RMET.Face35, "nervous"
2015-11-17T17:15:32.072Z, RMET.Page, 36
2015-11-17T17:15:37.371Z, RMET.Face36, "suspicious"
2015-11-17T17:15:38.979Z, Balance.RMET.BalanceUpdate, True
2015-11-17T17:16:15.975Z, SI.1.play_count, 1
2015-11-17T17:16:46.557Z, SI.1.playing, False
2015-11-17T17:16:55.427Z, SI.1.initial_guess, "25"
2015-11-17T17:16:57.516Z, SI.1.initial_guess.timer, 20
2015-11-17T17:17:02.803Z, SI.1.after_average, "25"
2015-11-17T17:17:03.535Z, SI.1.after_average.timer, 24
2015-11-17T17:17:28.234Z, SI.2.initial_guess, "6"
2015-11-17T17:17:29.628Z, SI.2.initial_guess.timer, 8
2015-11-17T17:17:32.538Z, SI.2.after_average, "6"
2015-11-17T17:17:33.634Z, SI.2.after_average.timer, 26
2015-11-17T17:17:54.256Z, SI.3.initial_guess, "360"
2015-11-17T17:17:54.706Z, SI.3.initial_guess.timer, 12
2015-11-17T17:18:07.936Z, SI.3.after_average, "300"
2015-11-17T17:18:08.753Z, SI.3.after_average.timer, 16
2015-11-17T17:18:31.151Z, SI.4.initial_guess, "250"
2015-11-17T17:18:31.827Z, SI.4.initial_guess.timer, 11
2015-11-17T17:18:35.183Z, SI.4.after_average, "200"
2015-11-17T17:18:35.836Z, SI.4.after_average.timer, 26
2015-11-17T17:19:02.829Z, SI.5.initial_guess, "120"
2015-11-17T17:19:03.937Z, SI.5.initial_guess.timer, 5
2015-11-17T17:19:16.557Z, SI.5.after_average, "250"
2015-11-17T17:19:17.989Z, SI.5.after_average.timer, 16
2015-11-17T17:19:29.476Z, SI.6.initial_guess, "30"
2015-11-17T17:19:30.031Z, SI.6.initial_guess.timer, 20
2015-11-17T17:19:53.915Z, SI.6.after_average, "30"
2015-11-17T17:19:55.105Z, SI.6.after_average.timer, 5
2015-11-17T17:20:05.707Z, SI.7.initial_guess, "2300"
2015-11-17T17:20:07.130Z, SI.7.initial_guess.timer, 20
2015-11-17T17:20:30.473Z, SI.7.after_average, "1000"
2015-11-17T17:20:31.206Z, SI.7.after_average.timer, 6
2015-11-17T17:21:01.040Z, SI.8.initial_guess, "100000"
2015-11-17T17:21:02.321Z, SI.8.initial_guess.timer, 1
2015-11-17T17:21:02.459Z, SI.Page, 23
2015-11-17T17:21:23.030Z, SI.8.after_average, "80000"
2015-11-17T17:21:32.446Z, SI.8.after_average.timer, 0
2015-11-17T17:21:54.469Z, MET.practise.A, "happy"
2015-11-17T17:22:14.989Z, MET.practise.B, 8
2015-11-17T17:22:28.994Z, MET.36.A, "amused"
2015-11-17T17:22:35.249Z, MET.62.A, "relieved"
2015-11-17T17:22:44.655Z, MET.80.A, "pensive"
2015-11-17T17:22:53.306Z, MET.68.A, "weary"
2015-11-17T17:22:59.246Z, MET.21.A, "victorious"
2015-11-17T17:23:04.263Z, MET.79.A, "sad"
2015-11-17T17:23:14.276Z, MET.82.A, "dissatisfied"
2015-11-17T17:23:24.041Z, MET.81.A, "despaired"
2015-11-17T17:23:30.498Z, MET.29.A, "frustrated"
2015-11-17T17:23:50.107Z, MET.65.A, "jealous"
2015-11-17T17:23:58.600Z, MET.69.B, 7
2015-11-17T17:24:07.106Z, MET.40.B, 3
2015-11-17T17:24:13.923Z, MET.23.B, 3
2015-11-17T17:24:21.843Z, MET.81.B, 8
2015-11-17T17:24:25.916Z, MET.34.B, 9
2015-11-17T17:24:32.654Z, MET.24.B, 6
2015-11-17T17:24:36.502Z, MET.68.B, 1
2015-11-17T17:24:40.506Z, MET.79.B, 8
2015-11-17T17:24:52.600Z, MET.65.B, 2
2015-11-17T17:24:56.425Z, MET.21.B, 9
2015-11-17T17:25:05.189Z, MET.37.A, "cheerful"
2015-11-17T17:25:11.151Z, MET.54.A, "intimidated"
2015-11-17T17:25:19.702Z, MET.63.A, "shy"
2015-11-17T17:25:24.078Z, MET.33.A, "satisfied"
2015-11-17T17:25:28.804Z, MET.10.A, "grateful"
2015-11-17T17:25:39.636Z, MET.74.A, "energetic"
2015-11-17T17:25:44.992Z, MET.40.A, "crestfallen"
2015-11-17T17:25:56.939Z, MET.31.A, "proud"
2015-11-17T17:26:03.846Z, MET.61.A, "jubilant"
2015-11-17T17:26:10.934Z, MET.69.A, "agonized"
2015-11-17T17:26:19.889Z, MET.73.B, 4
2015-11-17T17:26:23.534Z, MET.67.B, 1
2015-11-17T17:26:27.921Z, MET.48.B, 7
2015-11-17T17:26:30.689Z, MET.31.B, 8
2015-11-17T17:26:35.076Z, MET.32.B, 9
2015-11-17T17:26:38.958Z, MET.80.B, 3
2015-11-17T17:26:43.165Z, MET.37.B, 4
2015-11-17T17:26:46.900Z, MET.82.B, 1
2015-11-17T17:26:51.884Z, MET.39.B, 1
2015-11-17T17:26:56.294Z, MET.75.B, 7
2015-11-17T17:27:04.169Z, MET.34.A, "unhappy"
2015-11-17T17:27:09.343Z, MET.77.A, "contemplative"
2015-11-17T17:27:14.440Z, MET.67.A, "composed"
2015-11-17T17:27:18.006Z, MET.26.A, "triumphant"
2015-11-17T17:27:22.124Z, MET.9.A, "satisfied"
2015-11-17T17:27:28.097Z, MET.72.A, "animated"
2015-11-17T17:27:32.046Z, MET.71.A, "fearful"
2015-11-17T17:27:42.250Z, MET.24.A, "bothered"
2015-11-17T17:27:45.782Z, MET.75.A, "pleading"
2015-11-17T17:27:50.552Z, MET.57.A, "joyful"
2015-11-17T17:27:54.512Z, MET.9.B, 8
2015-11-17T17:27:59.001Z, MET.29.B, 8
2015-11-17T17:28:01.712Z, MET.61.B, 3
2015-11-17T17:28:06.606Z, MET.74.B, 1
2015-11-17T17:28:12.130Z, MET.35.B, 9
2015-11-17T17:28:15.235Z, MET.72.B, 8
2015-11-17T17:28:18.295Z, MET.54.B, 8
2015-11-17T17:28:21.287Z, MET.63.B, 3
2015-11-17T17:28:25.787Z, MET.57.B, 9
2015-11-17T17:28:29.241Z, MET.77.B, 7
2015-11-17T17:28:35.012Z, MET.35.A, "pained"
2015-11-17T17:28:42.257Z, MET.73.A, "amused"
2015-11-17T17:28:45.126Z, MET.23.A, "relaxed"
2015-11-17T17:28:49.176Z, MET.60.A, "sad"
2015-11-17T17:28:52.438Z, MET.32.A, "content"
2015-11-17T17:29:00.201Z, MET.76.A, "despaired"
2015-11-17T17:29:04.566Z, MET.48.A, "carefree"
2015-11-17T17:29:08.031Z, MET.38.A, "hopeless"
2015-11-17T17:29:10.978Z, MET.39.A, "angry"
2015-11-17T17:29:15.546Z, MET.18.A, "despaired"
2015-11-17T17:29:26.649Z, MET.71.B, 6
2015-11-17T17:29:29.822Z, MET.36.B, 6
2015-11-17T17:29:32.724Z, MET.38.B, 8
2015-11-17T17:29:36.246Z, MET.62.B, 4
2015-11-17T17:29:39.216Z, MET.33.B, 8
2015-11-17T17:29:44.076Z, MET.60.B, 7
2015-11-17T17:29:47.766Z, MET.10.B, 2
2015-11-17T17:29:51.073Z, MET.18.B, 8
2015-11-17T17:29:53.751Z, MET.26.B, 9
2015-11-17T17:29:58.126Z, MET.Page, 87
2015-11-17T17:30:01.052Z, MET.76.B, 8
2015-11-17T17:30:23.859Z, Circles1, "3"
2015-11-17T17:30:31.382Z, Circles2, "4"
2015-11-17T17:30:38.307Z, Circles3, "3"
2015-11-17T17:30:52.956Z, Circles4, "3"
2015-11-17T17:31:38.254Z, LOCS.1, 0
2015-11-17T17:31:41.040Z, LOCS.2, 1
2015-11-17T17:31:46.780Z, LOCS.3, 0
2015-11-17T17:31:48.994Z, LOCS.4, 0
2015-11-17T17:31:50.049Z, LOCS.5, 0
2015-11-17T17:31:56.757Z, LOCS.6, 1
2015-11-17T17:31:59.426Z, LOCS.7, 1
2015-11-17T17:32:02.714Z, LOCS.8, 0
2015-11-17T17:32:05.768Z, LOCS.9, 1
2015-11-17T17:32:09.323Z, LOCS.10, 1
2015-11-17T17:32:14.104Z, LOCS.11, 4
2015-11-17T17:32:18.713Z, LOCS.12, 1
2015-11-17T17:32:21.427Z, LOCS.13, 3
2015-11-17T17:32:24.570Z, LOCS.14, 1
2015-11-17T17:32:28.796Z, LOCS.15, 1
2015-11-17T17:32:29.989Z, LOCS.Page, 1
2015-11-17T17:32:34.466Z, LOCS.16, 3
2015-11-17T17:32:36.716Z, LOCS.17, 1
2015-11-17T17:32:38.291Z, LOCS.18, 1
2015-11-17T17:32:40.159Z, LOCS.19, 1
2015-11-17T17:32:45.840Z, LOCS.20, 3
2015-11-17T17:32:54.167Z, LOCS.21, 2
2015-11-17T17:32:57.353Z, LOCS.22, 1
2015-11-17T17:33:00.982Z, LOCS.23, 1
2015-11-17T17:33:09.783Z, LOCS.24, 1
2015-11-17T17:33:14.438Z, LOCS.25, 2
2015-11-17T17:33:17.174Z, LOCS.26, 3
2015-11-17T17:33:19.093Z, LOCS.27, 1
2015-11-17T17:33:34.519Z, LOCS.28, 3
2015-11-17T17:33:39.311Z, LOCS.30, 2
2015-11-17T17:33:41.517Z, LOCS.29, 2
2015-11-17T17:33:42.641Z, screen, 17
2015-11-17T17:33:42.641Z, Balance.Value, None
