Timestamp, Field, Value
2015-12-10T18:12:12.011Z, NEOPI.122, "2"
2015-12-10T18:12:22.220Z, NEOPI.123, "3"
2015-12-10T18:12:30.379Z, NEOPI.124, "0"
2015-12-10T18:12:34.967Z, NEOPI.125, "1"
2015-12-10T18:12:47.396Z, NEOPI.126, "0"
2015-12-10T18:12:51.918Z, NEOPI.127, "4"
2015-12-10T18:13:26.136Z, NEOPI.129, "4"
2015-12-10T18:13:41.985Z, NEOPI.130, "1"
2015-12-10T18:13:45.589Z, NEOPI.131, "4"
2015-12-10T18:13:50.327Z, NEOPI.132, "1"
2015-12-10T18:13:58.102Z, NEOPI.133, "2"
2015-12-10T18:14:06.638Z, NEOPI.128, "3"
2015-12-10T18:14:14.235Z, NEOPI.134, "1"
2015-12-10T18:14:22.543Z, NEOPI.135, "3"
2015-12-10T18:14:28.516Z, NEOPI.136, "4"
2015-12-10T18:14:37.308Z, NEOPI.137, "3"
2015-12-10T18:14:49.220Z, NEOPI.138, "2"
2015-12-10T18:14:50.321Z, NEOPI.139, "3"
2015-12-10T18:14:56.461Z, NEOPI.140, "3"
2015-12-10T18:14:57.689Z, Balance.NEOPI.Page.6, "True"
2015-12-10T18:15:13.328Z, NEOPI.141, "3"
2015-12-10T18:15:17.866Z, NEOPI.142, "1"
2015-12-10T18:15:23.040Z, NEOPI.143, "4"
2015-12-10T18:15:26.525Z, NEOPI.144, "0"
2015-12-10T18:15:32.698Z, NEOPI.145, "2"
2015-12-10T18:15:36.086Z, NEOPI.146, "4"
2015-12-10T18:15:40.089Z, NEOPI.147, "1"
2015-12-10T18:15:47.631Z, NEOPI.148, "1"
2015-12-10T18:15:53.236Z, NEOPI.149, "4"
2015-12-10T18:15:58.391Z, NEOPI.150, "3"
2015-12-10T18:16:02.830Z, NEOPI.151, "1"
2015-12-10T18:16:15.426Z, NEOPI.152, "3"
2015-12-10T18:16:32.726Z, NEOPI.153, "3"
2015-12-10T18:16:37.014Z, NEOPI.154, "4"
2015-12-10T18:16:46.725Z, NEOPI.155, "1"
2015-12-10T18:16:50.811Z, NEOPI.156, "3"
2015-12-10T18:16:55.583Z, NEOPI.157, "0"
2015-12-10T18:17:02.924Z, NEOPI.158, "4"
2015-12-10T18:17:07.095Z, NEOPI.159, "1"
2015-12-10T18:17:10.765Z, NEOPI.160, "1"
2015-12-10T18:17:14.326Z, Balance.NEOPI.Page.7, "True"
2015-12-10T18:17:22.711Z, NEOPI.161, "4"
2015-12-10T18:17:34.216Z, NEOPI.162, "3"
2015-12-10T18:17:45.128Z, NEOPI.163, "4"
2015-12-10T18:17:49.772Z, NEOPI.164, "4"
2015-12-10T18:17:56.095Z, NEOPI.165, "3"
2015-12-10T18:18:01.917Z, NEOPI.166, "3"
2015-12-10T18:18:05.454Z, NEOPI.167, "1"
2015-12-10T18:18:08.641Z, NEOPI.168, "4"
2015-12-10T18:18:15.281Z, NEOPI.169, "3"
2015-12-10T18:18:24.640Z, NEOPI.170, "2"
2015-12-10T18:18:31.732Z, NEOPI.171, "3"
2015-12-10T18:18:36.187Z, NEOPI.172, "1"
2015-12-10T18:18:43.309Z, NEOPI.173, "4"
2015-12-10T18:18:45.395Z, NEOPI.174, "4"
2015-12-10T18:18:53.571Z, NEOPI.175, "1"
2015-12-10T18:18:54.904Z, NEOPI.176, "2"
2015-12-10T18:19:03.513Z, NEOPI.177, "3"
2015-12-10T18:19:08.746Z, NEOPI.178, "4"
2015-12-10T18:20:06.795Z, NEOPI.179, "3"
2015-12-10T18:20:12.267Z, NEOPI.180, "3"
2015-12-10T18:20:14.039Z, Balance.NEOPI.Page.8, "True"
2015-12-10T18:20:21.944Z, NEOPI.181, "2"
2015-12-10T18:20:25.013Z, NEOPI.182, "3"
2015-12-10T18:20:30.253Z, NEOPI.183, "4"
2015-12-10T18:20:37.640Z, NEOPI.184, "4"
2015-12-10T18:20:42.095Z, NEOPI.185, "1"
2015-12-10T18:20:47.870Z, NEOPI.186, "3"
2015-12-10T18:20:53.542Z, NEOPI.187, "3"
2015-12-10T18:20:59.749Z, NEOPI.188, "2"
2015-12-10T18:21:05.372Z, NEOPI.189, "0"
2015-12-10T18:21:12.629Z, NEOPI.190, "3"
2015-12-10T18:21:18.085Z, NEOPI.191, "1"
2015-12-10T18:21:22.822Z, NEOPI.192, "0"
2015-12-10T18:21:36.821Z, NEOPI.193, "4"
2015-12-10T18:21:45.146Z, NEOPI.194, "1"
2015-12-10T18:21:53.888Z, NEOPI.195, "4"
2015-12-10T18:22:00.560Z, NEOPI.196, "4"
2015-12-10T18:22:04.824Z, NEOPI.197, "0"
2015-12-10T18:22:09.686Z, NEOPI.198, "3"
2015-12-10T18:22:13.574Z, NEOPI.199, "1"
2015-12-10T18:22:16.077Z, NEOPI.200, "3"
2015-12-10T18:22:17.536Z, Balance.NEOPI.Page.9, "True"
2015-12-10T18:22:24.653Z, NEOPI.201, "3"
2015-12-10T18:22:26.672Z, NEOPI.202, "0"
2015-12-10T18:22:32.076Z, NEOPI.203, "3"
2015-12-10T18:22:41.236Z, NEOPI.204, "2"
2015-12-10T18:22:54.632Z, NEOPI.205, "3"
2015-12-10T18:22:59.700Z, NEOPI.206, "2"
2015-12-10T18:23:28.484Z, NEOPI.208, "1"
2015-12-10T18:23:32.121Z, NEOPI.207, "1"
2015-12-10T18:23:39.162Z, NEOPI.209, "4"
2015-12-10T18:23:42.499Z, NEOPI.210, "4"
2015-12-10T18:23:45.968Z, NEOPI.211, "0"
2015-12-10T18:23:53.026Z, NEOPI.212, "3"
2015-12-10T18:23:57.247Z, NEOPI.213, "0"
2015-12-10T18:24:02.452Z, NEOPI.214, "4"
2015-12-10T18:24:05.156Z, NEOPI.215, "2"
2015-12-10T18:24:11.544Z, NEOPI.216, "3"
2015-12-10T18:24:18.120Z, NEOPI.217, "3"
2015-12-10T18:24:24.578Z, NEOPI.218, "0"
2015-12-10T18:24:28.414Z, NEOPI.219, "0"
2015-12-10T18:24:33.818Z, NEOPI.220, "2"
2015-12-10T18:24:41.531Z, Balance.NEOPI.Page.10, "True"
2015-12-10T18:24:48.697Z, NEOPI.221, "4"
2015-12-10T18:24:51.703Z, NEOPI.222, "4"
2015-12-10T18:25:00.329Z, NEOPI.223, "3"
2015-12-10T18:25:04.532Z, NEOPI.224, "4"
2015-12-10T18:25:08.036Z, NEOPI.225, "4"
2015-12-10T18:25:10.922Z, NEOPI.226, "4"
2015-12-10T18:25:14.542Z, NEOPI.227, "1"
2015-12-10T18:25:18.813Z, NEOPI.228, "4"
2015-12-10T18:25:21.737Z, NEOPI.229, "0"
2015-12-10T18:25:29.634Z, NEOPI.230, "1"
2015-12-10T18:25:37.166Z, NEOPI.231, "3"
2015-12-10T18:25:39.884Z, NEOPI.232, "0"
2015-12-10T18:25:44.205Z, NEOPI.233, "2"
2015-12-10T18:25:46.452Z, NEOPI.234, "0"
2015-12-10T18:25:49.529Z, NEOPI.235, "2"
2015-12-10T18:25:53.248Z, NEOPI.236, "3"
2015-12-10T18:25:56.518Z, NEOPI.237, "4"
2015-12-10T18:26:03.428Z, NEOPI.238, "1"
2015-12-10T18:26:12.034Z, NEOPI.240, "3"
2015-12-10T18:26:23.216Z, NEOPI.239, "2"
2015-12-10T18:26:24.971Z, NEOPI.Page, "12"
2015-12-10T18:26:24.971Z, Balance.NEOPI.Page.11, "True"
2015-12-10T18:26:29.786Z, NEOPI.241, "4"
2015-12-10T18:26:58.141Z, RMET.Definition.playful, "1"
2015-12-10T18:27:13.863Z, RMET.Face01, "playful"
2015-12-10T18:27:22.045Z, RMET.Practise, "panicked"
2015-12-10T18:27:29.661Z, RMET.Face06, "fantasizing"
2015-12-10T18:27:40.438Z, RMET.Face08, "despondent"
2015-12-10T18:27:51.774Z, RMET.Face05, "worried"
2015-12-10T18:27:59.818Z, RMET.Definition.annoyed, "1"
2015-12-10T18:28:07.908Z, RMET.Definition.terrified, "1"
2015-12-10T18:28:14.919Z, RMET.Definition.upset, "2"
2015-12-10T18:28:17.783Z, RMET.Face02, "upset"
2015-12-10T18:28:31.935Z, RMET.Definition.flustered, "1"
2015-12-10T18:28:37.402Z, RMET.Definition.desire, "1"
2015-12-10T18:28:41.649Z, RMET.Definition.convinced, "1"
2015-12-10T18:28:43.454Z, RMET.Face03, "convinced"
2015-12-10T18:28:56.949Z, RMET.Face09, "preoccupied"
2015-12-10T18:29:07.123Z, RMET.Face14, "accusing"
2015-12-10T18:29:18.254Z, RMET.Face07, "friendly"
2015-12-10T18:29:26.177Z, RMET.Face04, "insisting"
2015-12-10T18:29:33.135Z, RMET.Face12, "sceptical"
2015-12-10T18:29:43.486Z, RMET.Face10, "cautious"
2015-12-10T18:29:50.172Z, RMET.Face13, "threatening"
2015-12-10T18:29:58.860Z, RMET.Face11, "regretful"
2015-12-10T18:30:03.722Z, RMET.Face15, "contemplative"
2015-12-10T18:30:10.897Z, RMET.Face17, "doubtful"
2015-12-10T18:30:16.758Z, RMET.Face16, "thoughtful"
2015-12-10T18:30:24.880Z, RMET.Face18, "decisive"
2015-12-10T18:30:33.971Z, RMET.Definition.arrogant, "1"
2015-12-10T18:30:36.422Z, RMET.Definition.grateful, "1"
2015-12-10T18:30:41.823Z, RMET.Definition.sarcastic, "1"
2015-12-10T18:30:45.667Z, RMET.Definition.tentative, "1"
2015-12-10T18:30:59.037Z, RMET.Face19, "grateful"
2015-12-10T18:31:11.287Z, RMET.Face20, "friendly"
2015-12-10T18:31:24.552Z, RMET.Face21, "fantasizing"
2015-12-10T18:31:38.830Z, RMET.Face22, "preoccupied"
2015-12-10T18:31:41.720Z, RMET.Definition.preoccupied, "1"
2015-12-10T18:31:49.207Z, RMET.Face23, "defiant"
2015-12-10T18:31:59.299Z, RMET.Face24, "pensive"
2015-12-10T18:32:10.414Z, RMET.Face27, "arrogant"
2015-12-10T18:32:16.434Z, RMET.Face26, "hostile"
2015-12-10T18:32:24.801Z, RMET.Face29, "reflective"
2015-12-10T18:32:32.716Z, RMET.Definition.contented, "1"
2015-12-10T18:32:35.533Z, RMET.Definition.affectionate, "1"
2015-12-10T18:32:40.626Z, RMET.Definition.interested, "1"
2015-12-10T18:32:42.590Z, RMET.Face28, "interested"
2015-12-10T18:32:51.463Z, RMET.Definition.despondent, "2"
2015-12-10T18:33:02.713Z, RMET.Face25, "interested"
2015-12-10T18:33:10.459Z, RMET.Face30, "flirtatious"
2015-12-10T18:33:20.516Z, RMET.Face31, "confident"
2015-12-10T18:33:37.760Z, RMET.Face33, "concerned"
2015-12-10T18:33:44.246Z, RMET.Face34, "distrustful"
2015-12-10T18:33:51.333Z, RMET.Definition.bewildered, "1"
2015-12-10T18:33:53.077Z, RMET.Definition.alarmed, "1"
2015-12-10T18:33:55.270Z, RMET.Face32, "serious"
2015-12-10T18:34:01.840Z, RMET.Face35, "nervous"
2015-12-10T18:34:03.359Z, RMET.Page, "36"
2015-12-10T18:34:15.785Z, RMET.Definition.indecisive, "1"
2015-12-10T18:34:19.964Z, RMET.Definition, "suspicious"
2015-12-10T18:34:19.964Z, RMET.Definition.suspicious, "1"
2015-12-10T18:34:23.183Z, RMET.Face36, "suspicious"
2015-12-10T18:34:24.342Z, Balance.RMET.BalanceUpdate, "True"
2015-12-10T18:35:00.465Z, SI.1.play_count, "1"
2015-12-10T18:35:30.872Z, SI.1.playing, "False"
2015-12-10T18:35:46.834Z, SI.1.initial_guess, "30"
2015-12-10T18:35:49.006Z, SI.1.initial_guess.timer, "13"
2015-12-10T18:35:56.477Z, SI.1.after_average, "25"
2015-12-10T18:35:57.038Z, SI.1.after_average.timer, "22"
2015-12-10T18:36:22.668Z, SI.2.initial_guess, "8"
2015-12-10T18:36:24.140Z, SI.2.initial_guess.timer, "10"
2015-12-10T18:36:27.751Z, SI.2.after_average, "7"
2015-12-10T18:36:28.160Z, SI.2.after_average.timer, "26"
2015-12-10T18:36:49.831Z, SI.3.initial_guess, "150"
2015-12-10T18:36:50.267Z, SI.3.initial_guess.timer, "13"
2015-12-10T18:37:12.330Z, SI.3.after_average, "140"
2015-12-10T18:37:13.377Z, SI.3.after_average.timer, "7"
2015-12-10T18:37:31.785Z, SI.4.initial_guess, "300"
2015-12-10T18:37:32.479Z, SI.4.initial_guess.timer, "13"
2015-12-10T18:37:39.903Z, SI.4.after_average, "300"
2015-12-10T18:37:40.514Z, SI.4.after_average.timer, "22"
2015-12-10T18:37:53.675Z, SI.5.initial_guess, "50"
2015-12-10T18:37:56.600Z, SI.5.initial_guess.timer, "16"
2015-12-10T18:38:05.974Z, SI.5.after_average, "200"
2015-12-10T18:38:07.633Z, SI.5.after_average.timer, "19"
2015-12-10T18:38:19.229Z, SI.6.initial_guess, "364"
2015-12-10T18:38:20.701Z, SI.6.initial_guess.timer, "19"
2015-12-10T18:38:30.388Z, SI.6.after_average, "982"
2015-12-10T18:38:31.744Z, SI.6.after_average.timer, "19"
2015-12-10T18:38:46.723Z, SI.7.initial_guess, "276"
2015-12-10T18:38:47.815Z, SI.7.initial_guess.timer, "16"
2015-12-10T18:39:03.044Z, SI.7.after_average, "758"
2015-12-10T18:39:03.878Z, SI.7.after_average.timer, "14"
2015-12-10T18:39:28.406Z, SI.8.initial_guess, "1000"
2015-12-10T18:39:31.997Z, SI.8.initial_guess.timer, "5"
2015-12-10T18:39:32.352Z, SI.Page, "23"
2015-12-10T18:39:47.734Z, SI.8.after_average, "10000"
2015-12-10T18:40:02.116Z, SI.8.after_average.timer, "0"
2015-12-10T18:40:31.597Z, MET.practise.A, "happy"
2015-12-10T18:41:02.530Z, MET.practise.B, "7"
2015-12-10T18:41:34.006Z, MET.62.A, "loving"
2015-12-10T18:41:45.138Z, MET.39.A, "appalled"
2015-12-10T18:41:50.734Z, MET.31.A, "euphoric"
2015-12-10T18:41:56.393Z, MET.21.A, "victorious"
2015-12-10T18:42:23.145Z, MET.40.A, "embarrassed"
2015-12-10T18:42:32.836Z, MET.54.A, "intimidated"
2015-12-10T18:42:56.702Z, MET.68.A, "jealous"
2015-12-10T18:43:27.515Z, MET.82.A, "disillusioned"
2015-12-10T18:43:38.135Z, MET.65.A, "disappointed"
2015-12-10T18:43:48.802Z, MET.10.A, "satisfied"
2015-12-10T18:43:59.782Z, MET.26.B, "3"
2015-12-10T18:44:07.608Z, MET.38.B, "4"
2015-12-10T18:44:15.420Z, MET.62.B, "8"
2015-12-10T18:44:32.283Z, MET.60.B, "6"
2015-12-10T18:44:40.963Z, MET.71.B, "2"
2015-12-10T18:44:49.851Z, MET.63.B, "9"
2015-12-10T18:45:00.958Z, MET.65.B, "5"
2015-12-10T18:45:05.352Z, MET.68.B, "1"
2015-12-10T18:45:11.720Z, MET.40.B, "3"
2015-12-10T18:45:20.652Z, MET.69.B, "5"
2015-12-10T18:45:35.793Z, MET.79.A, "heartbroken"
2015-12-10T18:45:54.119Z, MET.34.A, "agonized"
2015-12-10T18:46:06.730Z, MET.9.A, "satisfied"
2015-12-10T18:46:10.937Z, MET.76.A, "pained"
2015-12-10T18:46:15.302Z, MET.72.A, "animated"
2015-12-10T18:46:20.465Z, MET.33.A, "easygoing"
2015-12-10T18:46:23.694Z, MET.71.A, "fearful"
2015-12-10T18:46:29.848Z, MET.67.A, "composed"
2015-12-10T18:46:35.439Z, MET.74.A, "nostalgic"
2015-12-10T18:46:41.243Z, MET.24.A, "stunned"
2015-12-10T18:47:01.358Z, MET.18.B, "6"
2015-12-10T18:47:10.095Z, MET.29.B, "1"
2015-12-10T18:47:17.380Z, MET.81.B, "2"
2015-12-10T18:47:21.104Z, MET.21.B, "2"
2015-12-10T18:47:35.328Z, MET.36.B, "7"
2015-12-10T18:47:42.993Z, MET.54.B, "5"
2015-12-10T18:47:52.161Z, MET.57.B, "8"
2015-12-10T18:48:01.740Z, MET.24.B, "3"
2015-12-10T18:48:06.231Z, MET.72.B, "5"
2015-12-10T18:48:14.897Z, MET.37.B, "7"
2015-12-10T18:48:22.422Z, MET.73.A, "amused"
2015-12-10T18:48:29.251Z, MET.48.A, "carefree"
2015-12-10T18:48:32.618Z, MET.23.A, "relaxed"
2015-12-10T18:48:40.176Z, MET.77.A, "contemplative"
2015-12-10T18:48:46.300Z, MET.29.A, "frustrated"
2015-12-10T18:48:51.143Z, MET.32.A, "content"
2015-12-10T18:48:56.014Z, MET.37.A, "cheerful"
2015-12-10T18:49:14.028Z, MET.18.A, "dejected"
2015-12-10T18:49:20.336Z, MET.75.A, "pleading"
2015-12-10T18:49:25.528Z, MET.80.A, "pensive"
2015-12-10T18:49:34.499Z, MET.9.B, "6"
2015-12-10T18:49:51.317Z, MET.75.B, "7"
2015-12-10T18:50:00.142Z, MET.48.B, "3"
2015-12-10T18:50:07.530Z, MET.82.B, "6"
2015-12-10T18:50:16.331Z, MET.80.B, "4"
2015-12-10T18:50:23.490Z, MET.33.B, "2"
2015-12-10T18:50:27.180Z, MET.77.B, "2"
2015-12-10T18:50:31.675Z, MET.73.B, "4"
2015-12-10T18:50:41.748Z, MET.31.B, "3"
2015-12-10T18:50:47.592Z, MET.79.B, "7"
2015-12-10T18:50:59.688Z, MET.61.A, "jubilant"
2015-12-10T18:51:03.540Z, MET.60.A, "sad"
2015-12-10T18:51:07.274Z, MET.57.A, "joyful"
2015-12-10T18:51:12.078Z, MET.26.A, "triumphant"
2015-12-10T18:51:16.150Z, MET.36.A, "amused"
2015-12-10T18:51:22.708Z, MET.69.A, "agonized"
2015-12-10T18:51:29.989Z, MET.35.A, "pained"
2015-12-10T18:51:40.968Z, MET.38.A, "hopeless"
2015-12-10T18:52:09.173Z, MET.63.A, "shy"
2015-12-10T18:52:17.574Z, MET.81.A, "despaired"
2015-12-10T18:52:23.402Z, MET.35.B, "2"
2015-12-10T18:52:27.697Z, MET.39.B, "1"
2015-12-10T18:52:32.200Z, MET.23.B, "4"
2015-12-10T18:52:37.841Z, MET.10.B, "6"
2015-12-10T18:52:41.417Z, MET.61.B, "5"
2015-12-10T18:52:45.882Z, MET.34.B, "6"
2015-12-10T18:52:51.000Z, MET.67.B, "1"
2015-12-10T18:52:53.865Z, MET.74.B, "1"
2015-12-10T18:53:07.906Z, MET.32.B, "4"
2015-12-10T18:53:09.657Z, MET.Page, "87"
2015-12-10T18:53:11.394Z, MET.76.B, "1"
2015-12-10T18:53:55.115Z, Circles1, "4"
2015-12-10T18:54:08.697Z, Circles2, "3"
2015-12-10T18:54:19.123Z, Circles3, "3"
2015-12-10T18:54:29.417Z, Circles4, "2"
2015-12-10T18:54:38.927Z, LOCS.1, "1"
2015-12-10T18:54:45.483Z, LOCS.2, "4"
2015-12-10T18:54:47.053Z, LOCS.3, "0"
2015-12-10T18:54:48.552Z, LOCS.4, "0"
2015-12-10T18:54:52.592Z, LOCS.5, "1"
2015-12-10T18:54:59.798Z, LOCS.6, "2"
2015-12-10T18:55:04.852Z, LOCS.7, "1"
