Timestamp, Field, Value
2015-12-01T17:22:05.451Z, NEOPI.86, "4"
2015-12-01T17:22:08.376Z, NEOPI.87, "4"
2015-12-01T17:22:14.643Z, NEOPI.88, "0"
2015-12-01T17:22:20.279Z, NEOPI.89, "1"
2015-12-01T17:22:27.479Z, NEOPI.90, "3"
2015-12-01T17:22:33.307Z, NEOPI.91, "4"
2015-12-01T17:22:36.919Z, NEOPI.92, "0"
2015-12-01T17:22:45.328Z, NEOPI.93, "1"
2015-12-01T17:22:47.145Z, NEOPI.94, "2"
2015-12-01T17:22:55.123Z, NEOPI.95, "3"
2015-12-01T17:23:02.210Z, NEOPI.96, "2"
2015-12-01T17:23:05.101Z, NEOPI.97, "1"
2015-12-01T17:23:09.332Z, NEOPI.98, "3"
2015-12-01T17:23:18.467Z, NEOPI.99, "3"
2015-12-01T17:23:27.691Z, NEOPI.100, "4"
2015-12-01T17:23:29.920Z, Balance.NEOPI.Page.4, "True"
2015-12-01T17:23:40.045Z, NEOPI.101, "2"
2015-12-01T17:23:43.814Z, NEOPI.102, "3"
2015-12-01T17:23:46.661Z, NEOPI.103, "4"
2015-12-01T17:23:48.652Z, NEOPI.104, "4"
2015-12-01T17:23:53.701Z, NEOPI.105, "0"
2015-12-01T17:23:58.418Z, NEOPI.106, "1"
2015-12-01T17:24:00.611Z, NEOPI.107, "4"
2015-12-01T17:24:04.324Z, NEOPI.108, "4"
2015-12-01T17:24:05.888Z, NEOPI.109, "2"
2015-12-01T17:24:08.475Z, NEOPI.110, "4"
2015-12-01T17:24:11.806Z, NEOPI.111, "0"
2015-12-01T17:24:18.060Z, NEOPI.112, "4"
2015-12-01T17:24:25.149Z, NEOPI.113, "1"
2015-12-01T17:24:28.940Z, NEOPI.114, "4"
2015-12-01T17:24:36.129Z, NEOPI.115, "0"
2015-12-01T17:24:38.606Z, NEOPI.116, "3"
2015-12-01T17:24:40.078Z, NEOPI.117, "4"
2015-12-01T17:24:42.125Z, NEOPI.118, "4"
2015-12-01T17:24:44.601Z, NEOPI.119, "0"
2015-12-01T17:24:54.603Z, NEOPI.120, "3"
2015-12-01T17:24:55.930Z, Balance.NEOPI.Page.5, "True"
2015-12-01T17:25:00.003Z, NEOPI.121, "0"
2015-12-01T17:25:02.827Z, NEOPI.122, "4"
2015-12-01T17:25:04.356Z, NEOPI.123, "2"
2015-12-01T17:25:07.934Z, NEOPI.124, "0"
2015-12-01T17:25:09.566Z, NEOPI.125, "3"
2015-12-01T17:25:14.899Z, NEOPI.126, "4"
2015-12-01T17:25:18.307Z, NEOPI.127, "1"
2015-12-01T17:25:24.501Z, NEOPI.128, "2"
2015-12-01T17:25:30.026Z, NEOPI.129, "4"
2015-12-01T17:25:35.284Z, NEOPI.130, "1"
2015-12-01T17:25:41.562Z, NEOPI.131, "4"
2015-12-01T17:25:45.736Z, NEOPI.132, "2"
2015-12-01T17:25:49.685Z, NEOPI.133, "4"
2015-12-01T17:25:52.475Z, NEOPI.134, "0"
2015-12-01T17:25:55.828Z, NEOPI.135, "4"
2015-12-01T17:26:02.376Z, NEOPI.136, "4"
2015-12-01T17:26:06.842Z, NEOPI.137, "4"
2015-12-01T17:26:15.122Z, NEOPI.138, "1"
2015-12-01T17:26:26.858Z, NEOPI.139, "4"
2015-12-01T17:26:29.876Z, NEOPI.140, "3"
2015-12-01T17:26:31.233Z, Balance.NEOPI.Page.6, "True"
2015-12-01T17:26:37.117Z, NEOPI.141, "2"
2015-12-01T17:26:39.480Z, NEOPI.142, "1"
2015-12-01T17:26:42.708Z, NEOPI.143, "4"
2015-12-01T17:26:48.827Z, NEOPI.144, "0"
2015-12-01T17:26:53.723Z, NEOPI.145, "3"
2015-12-01T17:26:56.963Z, NEOPI.146, "3"
2015-12-01T17:27:01.082Z, NEOPI.147, "2"
2015-12-01T17:27:14.201Z, NEOPI.148, "1"
2015-12-01T17:27:20.027Z, NEOPI.149, "3"
2015-12-01T17:27:23.120Z, NEOPI.150, "4"
2015-12-01T17:27:27.655Z, NEOPI.151, "4"
2015-12-01T17:27:30.669Z, NEOPI.152, "4"
2015-12-01T17:27:39.692Z, NEOPI.153, "3"
2015-12-01T17:27:42.370Z, NEOPI.154, "3"
2015-12-01T17:27:46.319Z, NEOPI.155, "3"
2015-12-01T17:27:54.589Z, NEOPI.156, "3"
2015-12-01T17:27:59.606Z, NEOPI.157, "0"
2015-12-01T17:28:06.108Z, NEOPI.160, "4"
2015-12-01T17:28:07.700Z, NEOPI.158, "4"
2015-12-01T17:28:10.132Z, NEOPI.159, "0"
2015-12-01T17:28:12.544Z, Balance.NEOPI.Page.7, "True"
2015-12-01T17:28:16.583Z, NEOPI.161, "1"
2015-12-01T17:28:21.827Z, NEOPI.162, "3"
2015-12-01T17:28:30.263Z, NEOPI.163, "0"
2015-12-01T17:28:34.685Z, NEOPI.164, "4"
2015-12-01T17:28:37.689Z, NEOPI.165, "3"
2015-12-01T17:28:42.403Z, NEOPI.166, "1"
2015-12-01T17:28:47.758Z, NEOPI.167, "4"
2015-12-01T17:28:48.928Z, NEOPI.168, "4"
2015-12-01T17:28:53.024Z, NEOPI.169, "3"
2015-12-01T17:28:57.671Z, NEOPI.170, "3"
2015-12-01T17:29:03.970Z, NEOPI.171, "0"
2015-12-01T17:29:08.483Z, NEOPI.172, "4"
2015-12-01T17:29:25.700Z, NEOPI.173, "3"
2015-12-01T17:29:28.507Z, NEOPI.174, "4"
2015-12-01T17:29:32.927Z, NEOPI.175, "0"
2015-12-01T17:29:35.371Z, NEOPI.176, "3"
2015-12-01T17:29:39.204Z, NEOPI.177, "3"
2015-12-01T17:29:44.539Z, NEOPI.178, "4"
2015-12-01T17:29:46.555Z, NEOPI.179, "4"
2015-12-01T17:29:51.615Z, NEOPI.180, "3"
2015-12-01T17:29:52.977Z, Balance.NEOPI.Page.8, "True"
2015-12-01T17:29:57.084Z, NEOPI.181, "3"
2015-12-01T17:30:01.787Z, NEOPI.182, "4"
2015-12-01T17:30:05.084Z, NEOPI.183, "1"
2015-12-01T17:30:11.024Z, NEOPI.184, "3"
2015-12-01T17:30:14.736Z, NEOPI.185, "2"
2015-12-01T17:30:20.587Z, NEOPI.186, "3"
2015-12-01T17:30:23.713Z, NEOPI.187, "1"
2015-12-01T17:30:26.279Z, NEOPI.188, "4"
2015-12-01T17:30:30.667Z, NEOPI.189, "1"
2015-12-01T17:30:34.479Z, NEOPI.190, "4"
2015-12-01T17:30:46.757Z, NEOPI.191, "2"
2015-12-01T17:30:51.512Z, NEOPI.192, "2"
2015-12-01T17:30:57.804Z, NEOPI.193, "4"
2015-12-01T17:31:00.639Z, NEOPI.194, "2"
2015-12-01T17:31:04.408Z, NEOPI.195, "3"
2015-12-01T17:31:14.250Z, NEOPI.196, "1"
2015-12-01T17:31:20.874Z, NEOPI.197, "3"
2015-12-01T17:31:25.446Z, NEOPI.198, "2"
2015-12-01T17:31:29.502Z, NEOPI.199, "1"
2015-12-01T17:31:35.847Z, NEOPI.200, "3"
2015-12-01T17:31:36.898Z, Balance.NEOPI.Page.9, "True"
2015-12-01T17:31:43.728Z, NEOPI.201, "3"
2015-12-01T17:31:49.075Z, NEOPI.202, "4"
2015-12-01T17:31:57.195Z, NEOPI.203, "4"
2015-12-01T17:32:09.559Z, NEOPI.204, "4"
2015-12-01T17:32:15.117Z, NEOPI.205, "4"
2015-12-01T17:32:24.050Z, NEOPI.206, "2"
2015-12-01T17:32:26.322Z, NEOPI.207, "2"
2015-12-01T17:32:34.749Z, NEOPI.208, "1"
2015-12-01T17:32:37.011Z, NEOPI.209, "4"
2015-12-01T17:32:40.712Z, NEOPI.210, "3"
2015-12-01T17:32:45.246Z, NEOPI.211, "0"
2015-12-01T17:32:47.206Z, NEOPI.212, "4"
2015-12-01T17:32:50.612Z, NEOPI.213, "3"
2015-12-01T17:32:55.597Z, NEOPI.214, "4"
2015-12-01T17:32:58.184Z, NEOPI.215, "1"
2015-12-01T17:33:07.657Z, NEOPI.216, "4"
2015-12-01T17:33:10.222Z, NEOPI.217, "2"
2015-12-01T17:33:28.358Z, NEOPI.218, "1"
2015-12-01T17:33:36.604Z, NEOPI.219, "2"
2015-12-01T17:33:41.451Z, NEOPI.220, "4"
2015-12-01T17:33:42.421Z, Balance.NEOPI.Page.10, "True"
2015-12-01T17:33:47.675Z, NEOPI.221, "3"
2015-12-01T17:33:50.837Z, NEOPI.222, "3"
2015-12-01T17:33:55.742Z, NEOPI.223, "4"
2015-12-01T17:33:59.444Z, NEOPI.224, "4"
2015-12-01T17:34:04.675Z, NEOPI.225, "4"
2015-12-01T17:34:09.153Z, NEOPI.226, "0"
2015-12-01T17:34:11.605Z, NEOPI.227, "1"
2015-12-01T17:34:23.933Z, NEOPI.228, "3"
2015-12-01T17:34:27.727Z, NEOPI.229, "1"
2015-12-01T17:34:35.118Z, NEOPI.230, "4"
2015-12-01T17:34:42.634Z, NEOPI.231, "1"
2015-12-01T17:34:48.074Z, NEOPI.232, "1"
2015-12-01T17:34:55.347Z, NEOPI.233, "4"
2015-12-01T17:34:57.631Z, NEOPI.234, "0"
2015-12-01T17:35:06.316Z, NEOPI.235, "4"
2015-12-01T17:35:07.530Z, NEOPI.236, "4"
2015-12-01T17:35:08.870Z, NEOPI.237, "4"
2015-12-01T17:35:11.953Z, NEOPI.238, "0"
2015-12-01T17:35:19.491Z, NEOPI.239, "1"
2015-12-01T17:35:23.145Z, NEOPI.240, "1"
2015-12-01T17:35:24.214Z, NEOPI.Page, "12"
2015-12-01T17:35:24.214Z, Balance.NEOPI.Page.11, "True"
2015-12-01T17:35:28.456Z, NEOPI.241, "4"
2015-12-01T17:35:55.110Z, RMET.Definition.panicked, "1"
2015-12-01T17:35:58.146Z, RMET.Practise, "panicked"
2015-12-01T17:36:03.671Z, RMET.Face01, "playful"
2015-12-01T17:36:11.061Z, RMET.Face02, "upset"
2015-12-01T17:36:21.414Z, RMET.Face03, "desire"
2015-12-01T17:36:29.581Z, RMET.Face04, "insisting"
2015-12-01T17:36:35.240Z, RMET.Face05, "worried"
2015-12-01T17:36:50.035Z, RMET.Face06, "fantasizing"
2015-12-01T17:37:03.501Z, RMET.Definition.uneasy, "1"
2015-12-01T17:37:08.564Z, RMET.Face07, "uneasy"
2015-12-01T17:37:18.803Z, RMET.Face08, "despondent"
2015-12-01T17:37:29.039Z, RMET.Face09, "annoyed"
2015-12-01T17:37:34.664Z, RMET.Face10, "cautious"
2015-12-01T17:37:42.213Z, RMET.Face11, "regretful"
2015-12-01T17:37:52.070Z, RMET.Definition.dispirited, "2"
2015-12-01T17:37:54.365Z, RMET.Definition.sceptical, "1"
2015-12-01T17:38:02.892Z, RMET.Definition.indifferent, "1"
2015-12-01T17:38:07.415Z, RMET.Face12, "indifferent"
2015-12-01T17:38:14.705Z, RMET.Definition.decisive, "1"
2015-12-01T17:38:16.764Z, RMET.Face13, "anticipating"
2015-12-01T17:38:21.376Z, RMET.Face14, "accusing"
2015-12-01T17:38:27.655Z, RMET.Definition.flustered, "2"
2015-12-01T17:38:29.702Z, RMET.Face15, "contemplative"
2015-12-01T17:38:38.219Z, RMET.Face16, "thoughtful"
2015-12-01T17:38:49.177Z, RMET.Definition.doubtful, "1"
2015-12-01T17:38:55.522Z, RMET.Face17, "doubtful"
2015-12-01T17:39:02.182Z, RMET.Face18, "decisive"
2015-12-01T17:39:09.945Z, RMET.Definition.tentative, "1"
2015-12-01T17:39:12.071Z, RMET.Face19, "tentative"
2015-12-01T17:39:17.371Z, RMET.Face20, "friendly"
2015-12-01T17:39:25.663Z, RMET.Face21, "fantasizing"
2015-12-01T17:39:37.735Z, RMET.Face22, "preoccupied"
2015-12-01T17:39:47.760Z, RMET.Face23, "defiant"
2015-12-01T17:39:54.329Z, RMET.Face24, "pensive"
2015-12-01T17:39:59.493Z, RMET.Definition.despondent, "2"
2015-12-01T17:40:02.441Z, RMET.Face25, "interested"
2015-12-01T17:40:12.926Z, RMET.Definition.hostile, "1"
2015-12-01T17:40:14.996Z, RMET.Face26, "hostile"
2015-12-01T17:40:23.490Z, RMET.Face27, "cautious"
2015-12-01T17:40:25.854Z, RMET.Definition.cautious, "1"
2015-12-01T17:40:30.939Z, RMET.Definition.contented, "1"
2015-12-01T17:40:35.461Z, RMET.Face28, "interested"
2015-12-01T17:40:43.135Z, RMET.Face29, "irritated"
2015-12-01T17:40:51.324Z, RMET.Face30, "flirtatious"
2015-12-01T17:40:56.129Z, RMET.Face31, "confident"
2015-12-01T17:41:01.236Z, RMET.Face32, "serious"
2015-12-01T17:41:09.066Z, RMET.Definition.guilty, "1"
2015-12-01T17:41:12.105Z, RMET.Definition.concerned, "1"
2015-12-01T17:41:14.771Z, RMET.Face33, "guilty"
2015-12-01T17:41:23.806Z, RMET.Definition.aghast, "4"
2015-12-01T17:41:25.279Z, RMET.Definition.baffled, "2"
2015-12-01T17:41:30.185Z, RMET.Definition.distrustful, "1"
2015-12-01T17:41:32.694Z, RMET.Face34, "distrustful"
2015-12-01T17:41:38.273Z, RMET.Face35, "nervous"
2015-12-01T17:41:39.792Z, RMET.Page, "36"
2015-12-01T17:41:44.710Z, RMET.Definition, "suspicious"
2015-12-01T17:41:44.710Z, RMET.Definition.suspicious, "1"
2015-12-01T17:41:46.046Z, RMET.Face36, "suspicious"
2015-12-01T17:41:47.308Z, Balance.RMET.BalanceUpdate, "True"
2015-12-01T17:45:45.611Z, SI.1.play_count, "2"
2015-12-01T17:46:15.036Z, SI.1.playing, "False"
2015-12-01T17:46:25.581Z, SI.1.initial_guess, "20"
2015-12-01T17:46:27.155Z, SI.1.initial_guess.timer, "19"
2015-12-01T17:46:37.276Z, SI.1.after_average, "20"
2015-12-01T17:46:38.226Z, SI.1.after_average.timer, "19"
2015-12-01T17:47:05.261Z, SI.2.initial_guess, "10"
2015-12-01T17:47:06.366Z, SI.2.initial_guess.timer, "5"
2015-12-01T17:47:11.614Z, SI.2.after_average, "8"
2015-12-01T17:47:13.411Z, SI.2.after_average.timer, "23"
2015-12-01T17:47:41.829Z, SI.3.initial_guess, "1700"
2015-12-01T17:47:42.585Z, SI.3.initial_guess.timer, "4"
2015-12-01T17:48:00.277Z, SI.3.after_average, "1000"
2015-12-01T17:48:00.726Z, SI.3.after_average.timer, "12"
2015-12-01T17:48:13.461Z, SI.4.initial_guess, "750"
2015-12-01T17:48:14.786Z, SI.4.initial_guess.timer, "19"
2015-12-01T17:48:30.558Z, SI.4.after_average, "700"
2015-12-01T17:48:31.894Z, SI.4.after_average.timer, "13"
2015-12-01T17:48:44.297Z, SI.5.initial_guess, "20"
2015-12-01T17:48:44.977Z, SI.5.initial_guess.timer, "19"
2015-12-01T17:48:53.565Z, SI.5.after_average, "250"
2015-12-01T17:48:58.043Z, SI.5.after_average.timer, "17"
2015-12-01T17:49:08.953Z, SI.6.initial_guess, "60"
2015-12-01T17:49:10.089Z, SI.6.initial_guess.timer, "20"
2015-12-01T17:49:18.981Z, SI.6.after_average, "1000"
2015-12-01T17:49:23.168Z, SI.6.after_average.timer, "17"
2015-12-01T17:49:35.099Z, SI.7.initial_guess, "50"
2015-12-01T17:49:36.236Z, SI.7.initial_guess.timer, "20"
2015-12-01T17:49:40.396Z, SI.7.after_average, "300"
2015-12-01T17:49:41.275Z, SI.7.after_average.timer, "25"
2015-12-01T17:49:56.123Z, SI.8.initial_guess, "30000"
2015-12-01T17:49:58.358Z, SI.8.initial_guess.timer, "15"
2015-12-01T17:49:58.470Z, SI.Page, "23"
2015-12-01T17:50:02.739Z, SI.8.after_average, "30000"
2015-12-01T17:50:28.535Z, SI.8.after_average.timer, "0"
2015-12-01T17:50:43.159Z, MET.practise.A, "happy"
2015-12-01T17:50:55.850Z, MET.practise.B, "9"
2015-12-01T17:51:09.588Z, MET.38.A, "hopeless"
2015-12-01T17:51:16.269Z, MET.77.A, "contemplative"
2015-12-01T17:51:22.164Z, MET.18.A, "dejected"
2015-12-01T17:51:30.163Z, MET.29.A, "frustrated"
2015-12-01T17:51:33.977Z, MET.76.A, "pained"
2015-12-01T17:51:40.311Z, MET.24.A, "stunned"
2015-12-01T17:51:46.365Z, MET.79.A, "heartbroken"
2015-12-01T17:51:51.246Z, MET.82.A, "disillusioned"
2015-12-01T17:51:59.470Z, MET.10.A, "grateful"
2015-12-01T17:52:10.676Z, MET.80.A, "pensive"
2015-12-01T17:52:21.984Z, MET.57.B, "9"
2015-12-01T17:52:29.634Z, MET.23.B, "5"
2015-12-01T17:52:33.572Z, MET.31.B, "5"
2015-12-01T17:52:42.853Z, MET.68.B, "8"
2015-12-01T17:52:48.974Z, MET.39.B, "9"
2015-12-01T17:52:52.664Z, MET.80.B, "6"
2015-12-01T17:52:57.028Z, MET.79.B, "9"
2015-12-01T17:53:01.979Z, MET.73.B, "6"
2015-12-01T17:53:08.393Z, MET.18.B, "7"
2015-12-01T17:53:12.397Z, MET.21.B, "5"
2015-12-01T17:53:18.180Z, MET.26.A, "triumphant"
2015-12-01T17:53:21.994Z, MET.35.A, "pained"
2015-12-01T17:53:26.775Z, MET.74.A, "nostalgic"
2015-12-01T17:53:42.560Z, MET.62.A, "elated"
2015-12-01T17:53:47.814Z, MET.32.A, "content"
2015-12-01T17:53:52.595Z, MET.69.A, "agonized"
2015-12-01T17:53:57.995Z, MET.54.A, "intimidated"
2015-12-01T17:54:01.663Z, MET.37.A, "curious"
2015-12-01T17:54:11.260Z, MET.23.A, "relaxed"
2015-12-01T17:54:16.289Z, MET.65.A, "grief-stricken"
2015-12-01T17:54:22.612Z, MET.33.B, "7"
2015-12-01T17:54:25.897Z, MET.69.B, "9"
2015-12-01T17:54:28.766Z, MET.35.B, "9"
2015-12-01T17:54:32.231Z, MET.81.B, "9"
2015-12-01T17:54:37.496Z, MET.65.B, "8"
2015-12-01T17:54:43.087Z, MET.36.B, "9"
2015-12-01T17:54:48.859Z, MET.26.B, "6"
2015-12-01T17:54:54.607Z, MET.48.B, "6"
2015-12-01T17:55:04.790Z, MET.61.B, "4"
2015-12-01T17:55:09.369Z, MET.60.B, "7"
2015-12-01T17:55:18.921Z, MET.75.A, "pleading"
2015-12-01T17:55:47.755Z, MET.36.A, "amused"
2015-12-01T17:55:52.886Z, MET.68.A, "bored"
2015-12-01T17:56:04.496Z, MET.39.A, "angry"
2015-12-01T17:56:08.479Z, MET.48.A, "carefree"
2015-12-01T17:56:12.743Z, MET.21.A, "victorious"
2015-12-01T17:56:17.693Z, MET.67.A, "composed"
2015-12-01T17:56:21.888Z, MET.73.A, "excited"
2015-12-01T17:56:26.018Z, MET.34.A, "distraught"
2015-12-01T17:56:30.450Z, MET.63.A, "dreamy"
2015-12-01T17:56:35.366Z, MET.72.B, "5"
2015-12-01T17:56:39.666Z, MET.32.B, "7"
2015-12-01T17:56:44.738Z, MET.71.B, "9"
2015-12-01T17:56:49.577Z, MET.74.B, "4"
2015-12-01T17:56:53.289Z, MET.67.B, "5"
2015-12-01T17:56:56.709Z, MET.54.B, "8"
2015-12-01T17:57:01.885Z, MET.62.B, "5"
2015-12-01T17:57:06.609Z, MET.75.B, "9"
2015-12-01T17:57:13.944Z, MET.63.B, "7"
2015-12-01T17:57:17.444Z, MET.82.B, "9"
2015-12-01T17:57:25.274Z, MET.40.A, "concerned"
2015-12-01T17:57:28.313Z, MET.72.A, "animated"
2015-12-01T17:57:35.569Z, MET.9.A, "satisfied"
2015-12-01T17:57:39.586Z, MET.57.A, "joyful"
2015-12-01T17:57:43.343Z, MET.71.A, "fearful"
2015-12-01T17:57:47.281Z, MET.33.A, "satisfied"
2015-12-01T17:57:54.155Z, MET.61.A, "satisfied"
2015-12-01T17:57:58.014Z, MET.81.A, "despaired"
2015-12-01T17:58:01.974Z, MET.60.A, "sad"
2015-12-01T17:58:05.338Z, MET.31.A, "euphoric"
2015-12-01T17:58:10.368Z, MET.34.B, "9"
2015-12-01T17:58:13.528Z, MET.24.B, "6"
2015-12-01T17:58:18.343Z, MET.9.B, "6"
2015-12-01T17:58:27.367Z, MET.40.B, "8"
2015-12-01T17:58:30.348Z, MET.10.B, "5"
2015-12-01T17:58:33.419Z, MET.37.B, "9"
2015-12-01T17:58:36.479Z, MET.38.B, "9"
2015-12-01T17:58:40.451Z, MET.76.B, "8"
2015-12-01T17:58:46.381Z, MET.29.B, "7"
2015-12-01T17:58:47.571Z, MET.Page, "87"
2015-12-01T17:58:52.242Z, MET.77.B, "6"
2015-12-01T17:59:15.079Z, Circles1, "4"
2015-12-01T17:59:17.149Z, Circles2, "4"
2015-12-01T17:59:29.513Z, Circles3, "5"
2015-12-01T17:59:36.793Z, Circles4, "3"
2015-12-01T17:59:42.147Z, LOCS.1, "3"
2015-12-01T17:59:43.644Z, LOCS.2, "0"
2015-12-01T17:59:45.895Z, LOCS.3, "1"
2015-12-01T17:59:48.201Z, LOCS.4, "1"
2015-12-01T17:59:50.417Z, LOCS.5, "1"
2015-12-01T17:59:55.080Z, LOCS.6, "3"
2015-12-01T17:59:58.011Z, LOCS.7, "3"
2015-12-01T18:00:00.385Z, LOCS.8, "1"
2015-12-01T18:00:04.469Z, LOCS.9, "1"
2015-12-01T18:00:13.458Z, LOCS.10, "1"
